paper_id,number_entities,year,ee,dblpkey,journal,title,type,entities_array
conf_vldb_HuSS07,13,2007,http://www.vldb.org/conf/2007/papers/industrial/p1207-hu.pdf,conf_vldb_HuSS07,VLDB,'Supporting_Time-Constrained_SQL_Queries_in_Oracle.',inproceedings,ROWNUM;SAMPLE;NUMROWS;Microsoft;Theorem;DefinitionThat;DBGEN;COMMENT;DBMS;LINEITM;Oracle;LINEITEM;TPC-H
conf_vldb_LingatNR87,13,1987,http://www.vldb.org/conf/1987/P185.PDF,conf_vldb_LingatNR87,VLDB,'Behaviour_Management_in_Database_Applications.',inproceedings,DBRS;Attaining;TTPE;Maximal;OPERATORS;BANKS;TREG;EVLtime;MJDIF;TRIGGBR;RUBIS;TRIGGER;PROQUEL
conf_vldb_Koch03,13,2003,http://www.vldb.org/conf/2003/papers/S09P01.pdf,conf_vldb_Koch03,VLDB,'Efficient_Processing_of_Expressive_Node-Selecting_Queries_on_XML_Data_in_Secondary_Storage:_A_Tree_Automata-based_Approach.',inproceedings,SetOfPreds;PushDown;ContractProgram;ComputeTruePreds;FSEven;HasSecondChild;SFROdd;SFREven;MSO-definable;HasFirstChild;PushUpFrom;TMNF;ComputeReachableStates
conf_vldb_HuangJR97,13,1997,http://www.vldb.org/conf/1997/P396.PDF,conf_vldb_HuangJR97,VLDB,'Spatial_Joins_Using_R-trees:_Breadth-First_Traversal_with_Global_Optimizations.',inproceedings,MBRspatial;Ibis;IJIs;OrdNon;IJ1s;StorMem;BFRJ;OrdOne;MBR-spatial;OrdCen;OrdHil;OrdSum;StorDisk
conf_vldb_WhangN87,13,1987,http://www.vldb.org/conf/1987/P275.PDF,conf_vldb_WhangN87,VLDB,'An_Extended_Disjunctive_Normal_Form_Approach_for_Optimizing_Recursive_Logic_Queries_in_Loosely_Coupled_Environments.',inproceedings,PROLOG;ThismodfficationfsessentiaUythesameapthrowfnginan;EDNF;Semester;MEDNFSE;FRD-A;FRD-B;TheEDNFcanbeconstrutted;DBMSS;DBMS;AsceLlding;John;ECOVery
conf_vldb_BoralR85,13,1985,http://www.vldb.org/conf/1985/P059.PDF,conf_vldb_BoralR85,VLDB,'Database_Machine_Morphology.',inproceedings,DBbg;DBMAC;DELTA;SABRE;GRACE;CASSM;TIICture;VERSO;TERADTA;SIMD;IDM-500;DBMS;TERADATA
conf_vldb_SeshadriLR96,13,1996,http://www.vldb.org/conf/1996/P099.PDF,conf_vldb_SeshadriLR96,VLDB,'The_Design_and_Implementation_of_a_Sequence_Database_System.',inproceedings,ADT-method;StartPos;ZOOM;MovAvgStockl;SHORE;SEQUN;SEQKTN;PREDATOR;Unix;PROJECT;IBMReseamh;WHERE;SEQUIN
conf_trec_Collins-ThompsonOZC02,12,2002,http://trec.nist.gov/pubs/trec11/papers/cmu.collins-thompson.pdf,conf_trec_Collins-ThompsonOZC02,TREC,"'Information_Filtering,_Novelty_Detection,_and_Named-Page_Finding.'",inproceedings,LowSameDoc;Proximity;WordNet;UDESC;LmrDocStruct;HighDiffDoc;NIST;Dirichlet;tf.idf;LmrNoStruct;TREC;LmrSmall
conf_trec_HershCRR07,12,2007,http://trec.nist.gov/pubs/trec16/papers/GEO.OVERVIEW16.pdf,conf_trec_HershCRR07,TREC,'TREC_2007_Genomics_Track_Overview.',inproceedings,KEGG;BioCarta;OpenOffice;ImageCLEF;Perl;TREC;PMIDs;PMID;NLMFusion;Highwire;Fifty;PubMed
conf_trec_TomlinsonB00,12,2000,http://trec.nist.gov/pubs/trec9/papers/humtrec9.pdf,conf_trec_TomlinsonB00,TREC,'Hummingbird's_Fulcrum_SearchServer_at_TREC-9.',inproceedings,OTWEBTREC;DOCNO;WordPerfect;PowerPoint;QueryToRankings;DOCID;FILEID;SELECT;TREC;SearchServer;SearchSQL;README
conf_trec_Demner-FushmanHILMRRSWA07,12,2007,http://trec.nist.gov/pubs/trec16/papers/nlm.geo.final.pdf,conf_trec_Demner-FushmanHILMRRSWA07,TREC,'Combining_Resources_to_Find_Answers_to_Biomedical_Questions.',inproceedings,ASCII;NCBI;legalspans.txt;Ssize;SemRep;Qsize;TREC;MUTATIONS;MetaMap;MedPost;Essie;PubMed
conf_trec_ArampatzisKKN07,12,2007,http://trec.nist.gov/pubs/trec16/papers/uamsterdam-derijke.legal.final.pdf,conf_trec_ArampatzisKKN07,TREC,"'Access_to_Legal_Documents:_Exact_Match,_Best_Match,_and_Combinations.'",inproceedings,Legal;BoolTermsWildcardExp;CombiTextTerms;FinalQuery;CombSUM;CombiTextTermsWildcard;TextOnly;RequestedText;Boolean;BoolLuceneTrans;CombiTextLuceneTrans;LUCENE
conf_trec_ShiGPS05,12,2005,http://trec.nist.gov/pubs/trec14/papers/simon-fraseru.geo.pdf,conf_trec_ShiGPS05,TREC,'Synonym-Based_Expansion_and_Boosting-Based_Re-Ranking:_A_Two-phase_Approach_for_Genomic_Information_Retrieval.',inproceedings,BACT;KeyfileIncIndex;InvFPIndex;ParseQuery;TFIDF;BuildIndex;MEDLINE;TREC;UMLS;EntrezGene;BasicDocStream;IndriIndex
conf_trec_FallenNM08,12,2008,http://trec.nist.gov/pubs/trec17/papers/ualaska.mq.rev.pdf,conf_trec_FallenNM08,TREC,'Distributed_Multisearch_and_Resource_Selection_for_the_TREC_Million_Query_Track.',inproceedings,ARSC;Lucene;www.epa.gov;Nimbus;Snowy;www.cdc.gov;Lemur;TREC;Multisearch;Fairbanks;GOV2;xxx.bnl.gov
conf_trec_AhnBKNWC05,12,2005,http://trec.nist.gov/pubs/trec14/papers/uedinburgh-nissim.qa.pdf,conf_trec_AhnBKNWC05,TREC,'Question_Answering_with_QED_at_TREC_2005.',inproceedings,LiQED;Russians;DRSs;TREC-2005;Lemur;CCG-parser;other.rusting;TOQA;TREC;NLProcessor;Aquaint;Wikipedia
conf_trec_HicklWBRSR06,12,2006,http://trec.nist.gov/pubs/trec15/papers/lcc-harabagiu.qa.final.pdf,conf_trec_HicklWBRSR06,TREC,'Question_Answering_with_LCC's_CHAUCER_at_TREC_2006.',inproceedings,CiceroLite;WordNet;CHAUCER;PropBank;CICEROLITE;Collins;FrameNetbased;TREC;NomBank;NOBILITY;FrameNet;TASER
conf_trec_NybergFMBHHKLLPS05,12,2005,http://trec.nist.gov/pubs/trec14/papers/carnegie-mu-javelin.qa.pdf,conf_trec_NybergFMBHHKLLPS05,TREC,'JAVELIN_I_and_II_Systems_at_TREC_2005.',inproceedings,Planner;JAVELIN;EXPERT;TREC-style;ASSERT;CombMNZ;Edit;TREC;SemIX;CombSum;Levenstein;LIGHT
conf_trec_Dean-HallCSKTV13,12,2013,http://trec.nist.gov/pubs/trec22/papers/CONTEXT.OVERVIEW.pdf,conf_trec_Dean-HallCSKTV13,TREC,'Overview_of_the_TREC_2013_Contextual_Suggestion_Track.',inproceedings,WikiTravel;JSON;NIST;Lewiston;InfoSense;FourSquare;TREC;Monroe;LIKED;Google;Wikipedia;Wikitravel
conf_trec_AronsonHIKLMSTWXDL04,12,2004,http://trec.nist.gov/pubs/trec13/papers/nlm-umd-ul.geo.pdf,conf_trec_AronsonHIKLMSTWXDL04,TREC,'Knowledge-Intensive_and_Statistical_Approaches_to_the_Retrieval_and_Annotation_of_Genomics_MEDLINE_Citations.',inproceedings,AdaBoost;TREMBL;TexTool;ABGene;HNSCC;TITLE;CONTEXT;MEDLINE;TREC;MetaMap;Poisson;PubMed
conf_trec_ZhaoLL07,12,2007,http://trec.nist.gov/pubs/trec16/papers/wuhanu.blog.final.pdf,conf_trec_ZhaoLL07,TREC,'WHU_at_Blog_Track_2007.',inproceedings,PermalinksNos;FeedNos;DocWeights;DocNos;BM25;DocNo;TDWHU200;TDWHU201;SentiWordNet;Robertson;OKAPI;TDWHU101
conf_vldb_DiaoF03,12,2003,http://www.vldb.org/conf/2003/papers/S09P02.pdf,conf_vldb_DiaoF03,VLDB,'Query_Processing_for_High-Volume_XML_Message_Brokering.',inproceedings,TriggerMan;DupElim;YFilter;DocDepth;SI0122599;MaxRepeats;BoundNodes;FLWR;GroupBy;DTD-based;BoundNode;MaxValue
conf_vldb_DeRoseSCDR07,12,2007,http://www.vldb.org/conf/2007/papers/research/p399-derose.pdf,conf_vldb_DeRoseSCDR07,VLDB,"'Building_Structured_Web_Community_Portals:_A_Top-Down,_Compositional,_and_Incremental_Approach.'",inproceedings,MatchMbyName;DBLife;ComputeCoStrength;Pname;PageRank;SIGMOD;ExtractMbyName;CIMPLE;ExtractLabel;Cimple;RankSource;MatchMStrict
conf_vldb_GehrkeRG98,12,1998,http://www.vldb.org/conf/1998/p416.pdf,conf_vldb_GehrkeRG98,VLDB,'RainForest_-_A_Framework_for_Fast_Decision_Tree_Construction_of_Large_Datasets.',inproceedings,AVC-sets;Statlog;AVC-set;AVC-group;RF-Vertical;RF-Read;RF-Hybrid;FillWrite;RainForest;AVC-groups;RF-Write;Sprint
conf_vldb_LingatCR88,12,1988,http://www.vldb.org/conf/1988/P206.PDF,conf_vldb_LingatCR88,VLDB,'Rapid_Application_Prototyping_the_PROQUEL_Language.',inproceedings,PUBLISHER;SUBDATE;PASCAL;PROQUBL;BOOKX;Metabase;CALENDAR;RUBIS;TRIGGER;COMMIT;PROQUEL;Interface
conf_vldb_MeoPC96,12,1996,http://www.vldb.org/conf/1996/P122.PDF,conf_vldb_MeoPC96,VLDB,'A_New_SQL-like_Operator_for_Mining_Association_Rules.',inproceedings,HEAD;OrderedSets;CountAllGroups;DISTINCT;SimpleAssociations;AllGroups;GBAttrList;SELECT;AddSupport;HAVING;AddConfidence;ItemHierarchy
conf_vldb_BainaBPTRRH04,12,2004,http://www.vldb.org/conf/2004/DEMP19.PDF,conf_vldb_BainaBPTRRH04,VLDB,"'WS-CatalogNet:_An_Infrastructure_for_Creating,_Peering,_and_Querying_e-Catalog_Communities.'",inproceedings,FlightCenter;STAFlightCenter;TravelInfo;CarHire;Qantas.com;TouristAttractionInfos;Amazon;Flights;CarRentals;WS-CatalogNet;Expedia.com;TravelPortals
conf_vldb_KonopnickiS95,12,1995,http://www.vldb.org/conf/1995/P054.PDF,conf_vldb_KonopnickiS95,VLDB,'W3QS:_A_Query_System_for_the_World-Wide_Web.',inproceedings,Latex;RSPs;defa.ult;FirstResult;SQLPRINT;ImportantIndexes;SQLCOND;CERN;ImportantIndexes.fil;UNIX;SQL-like;WSQL
conf_vldb_DidriksenGD95,12,1995,http://www.vldb.org/conf/1995/P654.PDF,conf_vldb_DidriksenGD95,VLDB,'Database_De-Centralization_-_A_Practical_Approach.',inproceedings,TRUNK;SENDER;DIBAS;Telenor;FROMNO;ORGID;TABOWNER;ORGUNIT;SWITCHes;OWNER;TRUNKS;TRUNKPROG
conf_vldb_MehtaD95,12,1995,http://www.vldb.org/conf/1995/P382.PDF,conf_vldb_MehtaD95,VLDB,'Managing_Intra-operator_Parallelism_in_Parallel_Database_Systems.',inproceedings,TupsPerPkt;CPU-Util;Ipred;MaxDp;CPU-intensive;GAMMA;RateMatch;TupsPerPage;RateSelect;CPUSpeed;MinDp;SelectionSelectivity
conf_vldb_RezendeH98,12,1998,http://www.vldb.org/conf/1998/p146.pdf,conf_vldb_RezendeH98,VLDB,'The_Heterogeneity_Problem_and_Middleware_Technology:_Experiences_with_and_Performance_of_Database_Gateways.',inproceedings,AS3AP;SQL-Dialects;MIRACLE;ANSI;ROLLBACK;DBMSs;OLTP;Middleware;ORACLE;DBMS;MENTAS;WHERE
conf_vldb_SimonKM92,12,1992,http://www.vldb.org/conf/1992/P315.PDF,conf_vldb_SimonKM92,VLDB,'Implementing_High_Level_Active_Rules_on_Top_of_a_Relational_DBMS.',inproceedings,SqlConnect;Trigger;Alert;SqlDisconnect;SqlRead;SqIConnect;SqlExec;DBMS;SqZExec;IZB901;INRIA;Deduction
conf_vldb_SullivanS91,12,1991,http://www.vldb.org/conf/1991/P171.PDF,conf_vldb_SullivanS91,VLDB,'Using_Write_Protected_Data_Structures_To_Improve_Software_Fault_Tolerance_in_Highly_Available_Database_Management_Systems.',inproceedings,Sprite;POSTGRES;Writable;Guarding;ExposeData;CPU-bound;Taos;HideData;DECStation;DBMS;InstullDala;MideDara
conf_trec_KanoulasHCCS11,11,2011,http://trec.nist.gov/pubs/trec20/papers/SESSION.OVERVIEW.2011.pdf,conf_trec_KanoulasHCCS11,TREC,'Overview_of_the_TREC_2011_Session_Track.',inproceedings,ICTIR;CIIR;ClueWeb;NIST;Nootropia;TREC;Greece;DUTIR;Hardees;RMIT;WILDCAT
conf_trec_Voorhees02,11,2002,http://trec.nist.gov/pubs/trec11/papers/OVERVIEW.11.pdf,conf_trec_Voorhees02,TREC,'Overview_of_TREC_2002.',inproceedings,MSNSearch;SIGIR;TRECVID;TRECs;AskJeeves;Reuters;NIST;TREC;SGML;CSIRO;NTCIR
conf_trec_Voorhees03,11,2003,http://trec.nist.gov/pubs/trec12/papers/OVERVIEW.12.pdf,conf_trec_Voorhees03,TREC,'Overview_of_TREC_2003.',inproceedings,GeneRIF;TRECs;PURPOSE;Berkeley;FAMILIARITY;TREC;SGML;CSIRO;Likert;FinalScore;LocusLink
conf_trec_WangH11,11,2011,http://trec.nist.gov/pubs/trec20/papers/FDUMED.microblog.pdf,conf_trec_WangH11,TREC,'Microblog_Track_2011_of_FDU.',inproceedings,TextCat;JSCON;Lucene;Twitter;HTML;BM25;POS-tags;TREC;Wikipedia;Jazzy;Spanish
conf_trec_Soboroff04,11,2004,http://trec.nist.gov/pubs/trec13/papers/NOVELTY.OVERVIEW.pdf,conf_trec_Soboroff04,TREC,'Overview_of_the_TREC_2004_Novelty_Track.',inproceedings,CIIR;AQUAINT;PCA-based;POS-tagging;WordNet;TFIDF;BM25;ImportanceValue;TREC;THUIR;NewSentenceValue
conf_trec_DivoliHNS06,11,2006,http://trec.nist.gov/pubs/trec15/papers/ucalifornia-berkeley.geo.final.pdf,conf_trec_DivoliHNS06,TREC,'BioText_Team_Report_for_the_TREC_2006_Genomics_Track.',inproceedings,MeSH;BioText;Lucene;EntrezGene;Google;LocusLink;TREC;UniProt;BiotextWeb;PubMed;ANDed
conf_trec_SrikanthRS03,11,2003,http://trec.nist.gov/pubs/trec12/papers/uny-buffalo.hard.genomics.pdf,conf_trec_SrikanthRS03,TREC,'UB_at_TREC_12:_HARD_and_Genomics_Tracks.',inproceedings,BioMedical;GeneRIF;MetaData;SMART;InfoXtract;Government;GeneRIFs;Dirichlet;TAPIR;UMLS;LocusLink
conf_trec_BillerbeckCCLWWYZ04,11,2004,http://trec.nist.gov/pubs/trec13/papers/rmit.tera.geo.pdf,conf_trec_BillerbeckCCLWWYZ04,TREC,'RMIT_University_at_TREC_2004.',inproceedings,SGML-based;ASCII;SGMLbased;FreeBSD;BM25;RMITa;Genomic;TREC;Zettair;GOV2;JavaScript
conf_trec_WangSLL13,11,2013,http://trec.nist.gov/pubs/trec22/papers/BIT-MSRA-kba.pdf,conf_trec_WangSLL13,TREC,'BIT_and_MSRA_at_TREC_KBA_CCR_Track_2013.',inproceedings,RFClassLoose;Twitter;RFMultiModel;RFClassStrict;ElasticSearch;ECQUpdate;RFDiffModel;EntityCentricQuery;RFBurst;RankLib;Wikipedia
conf_trec_ZhaiLHVWFSL05,11,2005,http://trec.nist.gov/pubs/trec14/papers/uillinois-uc.geo.pdf,conf_trec_ZhaiLHVWFSL05,TREC,'UIUC/MUSC_at_TREC_2005_Genomics_Track.',inproceedings,ThemeOrig;VocRep;MUSC;Baseline;UIUCgInt;Dirichlet;SemRep;ThemeExp;Parameterizing;UIUCgAuto;LocusLink
conf_trec_HuWMV15,11,2015,http://trec.nist.gov/pubs/trec24/papers/Foreseer-CL.pdf,conf_trec_HuWMV15,TREC,'Learning_from_Medical_Summaries:_The_University_of_Michigan_at_TREC_2015_Clinical_Decision_Support_Track.',inproceedings,UMLS-CUI-sen;UMLS-CUI;TREC;EMERSE;FusionAuto;PMIDs;MetaMapped;UMLS;Gobeill;PubMed;MetaMap
conf_trec_AraujoGHBV12,11,2012,http://trec.nist.gov/pubs/trec21/papers/CWI.kba.session.final.pdf,conf_trec_AraujoGHBV12,TREC,"'CWI_at_TREC_2012,_KBA_Track_and_Session_Track.'",inproceedings,DBPedia;SPARQL;Jaccard;SARA;Perplexity;Hadoop;TREC;GCLD;DbPedia;Wikipedia;DBpedia
conf_trec_Chu-CarrollADGMPHW06,11,2006,http://trec.nist.gov/pubs/trec15/papers/ibm-watson.ent.final.pdf,conf_trec_Chu-CarrollADGMPHW06,TREC,'IBM_in_TREC_2006_Enterprise_Track.',inproceedings,ComputingTopic;MetaData;AuthorOf;EKDB;MEAD;EnterpriseMember;ExpertIn;JuruXML;Juru;TREC;FOLDOC
conf_vldb_GanesanBG04,11,2004,http://www.vldb.org/conf/2004/RS11P3.PDF,conf_vldb_GanesanBG04,VLDB,'Online_Balancing_of_Range-Partitioned_Data_with_Applications_to_Peer-to-Peer_Systems.',inproceedings,NbrAdjust;NBRADJUST;ZIPFIAN;GLOBALBALANCE;Fibonacci;ADJUSTLOAD;SHEARSTRESS;REORDER;Ratnasamy;NBRBALANCE;Steady
conf_vldb_PalCSSGZ04,11,2004,http://www.vldb.org/conf/2004/IND5P2.PDF,conf_vldb_PalCSSGZ04,VLDB,'Indexing_XML_Data_Stored_in_a_Relational_Database.',inproceedings,SECTION;IDREF;Infoset;XMLGEN;CATEGORIES;DOCS;VALUE;OrdPath;XMark;PROPERTY;PEOPLE
conf_vldb_CareyD96,11,1996,http://www.vldb.org/conf/1996/P003.PDF,conf_vldb_CareyD96,VLDB,'Of_Objects_and_Databases:_A_Decade_of_Turmoil',inproceedings,UC-Berkeley;OODB;ADT-Ingres;Paradise;Ontologic;SIGMOD;CORBA;Garlic;DBMS;Microsoft;Smalltalk
conf_vldb_BartaCM05,11,2005,http://www.vldb2005.org/program/paper/tue/p133-barta.pdf,conf_vldb_BartaCM05,VLDB,'Benefits_of_Path_Summaries_in_an_XML_Query_Optimizer_Supporting_Multiple_Access_Methods.',inproceedings,ComputePlan;TwigStack;TwigStackScan;ToXinSca;PruneToXinTree;MTTs;ToXinScan;Lore;XMARK;SumScan;SWISSPROT
conf_vldb_AnciauxBP03,11,2003,http://www.vldb.org/conf/2003/papers/S21P02.pdf,conf_vldb_AnciauxBP03,VLDB,'Memory_Requirements_for_Query_Execution_in_Highly_Constrained_Devices.',inproceedings,DFlow;RAM-constrained;IRight;Group.Next;CompMin;GroupBy;IterMin;Cartesian;CompMax;Scan;Iterator
conf_vldb_LeeNS07,11,2007,http://www.vldb.org/conf/2007/papers/research/p195-lee.pdf,conf_vldb_LeeNS07,VLDB,'Extending_Q-Grams_to_Estimate_Selectivity_of_String_Matching_with_Low_Edit_Distance.',inproceedings,EstimateFreq;BasicEQ;Croot;Actresses;FLAMINGO;OptEQ;NSERC;ComputeCoefficient;PartitionEstimate;BigInteger;DBLP
conf_vldb_MarkowitzM87,11,1987,http://www.vldb.org/conf/1987/P127.PDF,conf_vldb_MarkowitzM87,VLDB,'Incremental_Reorganization_of_Relational_Databases.',inproceedings,ERconsistent;ER-Consistent;ASSISTANT;ENROLL;ERD-transformations;DEPARTMENT;ERC-exluession;COURSE;ERtonsistent;ERD-transformation;ERCexpressions
conf_vldb_JaedickeM99,11,1999,http://www.vldb.org/conf/1999/P47.pdf,conf_vldb_JaedickeM99,VLDB,'User-Defined_Table_Operators:_Enhancing_Extensibility_for_ORDBMS.',inproceedings,TRUE;RDBMS;UDTO;UDTOs;SQL-based;ORDBMS;Cartesian;UDSF;INSERT;INTERSECT;INTEGER
conf_vldb_ChuBCDN07,11,2007,http://www.vldb.org/conf/2007/papers/research/p1045-chu.pdf,conf_vldb_ChuBCDN07,VLDB,'A_Relational_Approach_to_Incrementally_Extracting_and_Querying_Structure_in_Unstructured_Data.',inproceedings,LastName;LastModificationDate;PageId;DBAs;ContributorUserName;FirstName;PageText;PostgreSQL;RDBMS-provided;SectionName;Weikum
conf_vldb_AbiteboulMRVW98,11,1998,http://www.vldb.org/conf/1998/p038.pdf,conf_vldb_AbiteboulMRVW98,VLDB,'Incremental_Maintenance_for_Materialized_Views_over_Semistructured_Data.',inproceedings,GenAddAdj;GenAddPrim;OldVal;Lore;RelevantVars;OneStepPath;DELprim;VaryingLabel;ADDprim;RelevantOids;OneStepPathfrom
conf_vldb_AbiteboulSGS86,11,1986,http://www.vldb.org/conf/1986/P423.PDF,conf_vldb_AbiteboulSGS86,VLDB,'Towards_DBMSs_for_Supporting_New_Applications.',inproceedings,Versa;SABRE;Verso;Verzo;Pascal;BUCcess;VERSO;LISP;Wisconsin;Unix;SM90
conf_vldb_DongHMNZ04,11,2004,http://www.vldb.org/conf/2004/RS10P1.PDF,conf_vldb_DongHMNZ04,VLDB,'Simlarity_Search_for_Web_Services.',inproceedings,CityStateToZipCode;GetTemperature;ZipCode;UDDI;ZipCodeToCityState;Woogle;GetWeather;LocalTimeByZipCode;ProxyCode;TeamCode;WSDL
conf_vldb_TreschPL95,11,1995,http://www.vldb.org/conf/1995/P263.PDF,conf_vldb_TreschPL95,VLDB,'Type_Classification_of_Semi-Structured_Documents.',inproceedings,tra.ining;cla.ssifier;solut.ion;TROFFME;Usenet;CSOURCE;cla.ss;importa.nt;accura.cy;UNIX;LATEX
conf_vldb_CunninghamGG04,11,2004,http://www.vldb.org/conf/2004/IND1P2.PDF,conf_vldb_CunninghamGG04,VLDB,'PIVOT_and_UNPIVOT:_Optimization_and_Execution_Strategies_in_an_RDBMS.',inproceedings,Pivot;TPCH;ORDERS;CUBE;Unpivot;OLAP;RDBMS;CHECK;PIVOT;UNPIVOT;Pushing
conf_vldb_Moerkotte98,11,1998,http://www.vldb.org/conf/1998/p476.pdf,conf_vldb_Moerkotte98,VLDB,'Small_Materialized_Aggregates:_A_Light_Weight_Index_Structure_for_Data_Warehousing.',inproceedings,SMA-files;SMA-file;SMA-based;SMAs;GAggr;SMA-Scan;SMAfile;TPC-D;SMA-GAggr;LINEITEM;LXOMMITDATE
conf_vldb_YangG01,11,2001,http://www.vldb.org/conf/2001/P561.pdf,conf_vldb_YangG01,VLDB,'Comparing_Hybrid_Peer-to-Peer_Systems.',inproceedings,FracChange;QueryLoginRatio;Napster;OpenNap;MaxResults;ExServ;UsersPerServer;UNCH;NumServers;FilesPerUserµ;FilesPerUser
conf_vldb_SubramanianBLLSSTYW07,11,2007,http://www.vldb.org/conf/2007/papers/industrial/p1173-witkowski.pdf,conf_vldb_SubramanianBLLSSTYW07,VLDB,'Continuous_Queries_in_Oracle.',inproceedings,CQAJ;RDBMS;CQJA;SUSPENDED;PRECEDING;INACTIVE;OLTP;VSCN;INSERT;DELETES;INSERTS
conf_vldb_ColletCS94,11,1994,http://www.vldb.org/conf/1994/P132.PDF,conf_vldb_ColletCS94,VLDB,'NAOS_-_Efficient_and_Modular_Reactive_Capabilities_in_an_Object-Oriented_Database_System.',inproceedings,TheBose;OzEngine;TheBoss;SAMOS;Encapsulation;HiPAC;TriGS;OpEngine;SQL-like;HiiAC;NAOS
conf_vldb_MukherjeaB04,11,2004,http://www.vldb.org/conf/2004/IND3P2.PDF,conf_vldb_MukherjeaB04,VLDB,'BioPatentMiner:_An_Information_Retrieval_System_for_BioMedical_Patents.',inproceedings,WebStart;USPTO;Visualizer;SemWebRetriever;BioPatentMiner;RDFS;Juru;SemWebBuilder;SemWebRetriver;UMLS;BioAnnotator
conf_vldb_LeeFL88,11,1988,http://www.vldb.org/conf/1988/P218.PDF,conf_vldb_LeeFL88,VLDB,'Implementing_an_Interpreter_for_Functional_Rules_in_a_Query_Optimizer.',inproceedings,LOLEPOPs;ACCESS;BTree;LOLEPOP;STARs;STAR-based;TableScan;STARS;Heap;StoremType;TableAccess
conf_vldb_Cha04,11,2004,http://www.vldb.org/conf/2004/IND2P2.PDF,conf_vldb_Cha04,VLDB,'P*TIME:_Highly_Scalable_OLTP_DBMS_for_Managing_Update-Intensive_Stream_Workload.',inproceedings,OLFIT;LDAP;Ultra;RDBMS;JDBC-style;OLTP;BIGINT;RDMBS;UNIX;DBMS;TimesTen
conf_trec_SanJuanFBI08,10,2008,http://trec.nist.gov/pubs/trec17/papers/uavignon.ent.rev.pdf,conf_trec_SanJuanFBI08,TREC,'Universities_of_Avignon_and_Lyon_III_at_TREC_2008:_Enterprise_Track.',inproceedings,LIAIndriSiac;INDRI;TREC-ent;TREC;LiaIIcAuto;CSIRO;AIndriSiac;LiaIndriMan;infAP;LiaIcAuto
conf_trec_KarimiMGCSZ11,10,2011,http://trec.nist.gov/pubs/trec20/papers/NICTA_BIOTALA.med.update2.pdf,conf_trec_KarimiMGCSZ11,TREC,'Search_for_Medical_Records:_NICTA_at_TREC_2011_Medical_Track.',inproceedings,UMLS Metathesaurus (;NICTA;UMLS Metathesaurus The;BM25;MetaMap-2010;MetaMap;Boolean;UMLS;NegEx;DBpedia
conf_trec_JabeurDTPCB12,10,2012,http://trec.nist.gov/pubs/trec21/papers/IRIT.microblog.final.pdf,conf_trec_JabeurDTPCB12,TREC,'IRIT_at_TREC_Microblog_2012:_adhoc_Task.',inproceedings,REPTree;PageRank;Lucene;URLTITLE;BM25;Bayesian;RITfdvsmurl;HTTPSTATUSCODE;TREC;URLTITLES
conf_trec_MoldovanCB07,10,2007,http://trec.nist.gov/pubs/trec16/papers/lymba.qa.final.pdf,conf_trec_MoldovanCB07,TREC,'Lymba's_PowerAnswer_4_in_TREC_2007.',inproceedings,TRECs;AQUAINT;Lymba;WordNet;COGEX;OTHER;imdb.com;PowerAnswer;TREC;Wikipedia
conf_trec_FranzMW99,10,1999,http://trec.nist.gov/pubs/trec8/papers/t8_ibm_hlt.pdf,conf_trec_FranzMW99,TREC,"'Ad_hoc,_Cross-language_and_Spoken_Document_Information_Retrieval_at_IBM.'",inproceedings,CLIR;EqFd;FrenchEnglish;FrenchGerman;EnglishFrench;GermanFrench;TREC;EqFdsystem;Okapi;French
conf_trec_Tomlinson05,10,2005,http://trec.nist.gov/pubs/trec14/papers/hummingbird.qa.robust.tera.pdf,conf_trec_Tomlinson05,TREC,"'Enterprise,_QA,_Robust_and_Terabyte_Experiments_with_Hummingbird_SearchServer_at_TREC_2005.'",inproceedings,Known-Item;Robust;AQUAINT;SUBROOT;TREC;SearchServer;Terabyte;GOV2;PROPS;Enterprise
conf_trec_BrownDH03,10,2003,http://trec.nist.gov/pubs/trec12/papers/ibm-brown.genomics.pdf,conf_trec_BrownDH03,TREC,'IBM_Research_and_the_University_of_Colorado_-_TREC_2003_Genomics_Track.',inproceedings,GeneRIF;ASCII;JuruXML;UIMA;GeneRIFs;TREC;SGML;UMLS;Dice;LocusLink
conf_trec_BagdouriO15,10,2015,http://trec.nist.gov/pubs/trec24/papers/CLIP-MBQA.pdf,conf_trec_BagdouriO15,TREC,'CLIP_at_TREC_2015:_Microblog_and_LiveQA.',inproceedings,Porter;LiveQA;Twitter;VowpalWabbit;BM25;CrowdFlower;Jaccard;TREC;Magdy;Shtok
conf_trec_BernsteinBGLSZW05,10,2005,http://trec.nist.gov/pubs/trec14/papers/rmit-falk.tera.robust.pdf,conf_trec_BernsteinBGLSZW05,TREC,'RMIT_University_at_TREC_2005:_Terabyte_and_Robust_Track.',inproceedings,REUTERS;AQUAINT;Okapi;ZETNPANCFUZZ;ZETDIRA;TREC;Zettair;ZETNPANC;RMIT;GOV1
conf_trec_Dean-HallCKTV12,10,2012,http://trec.nist.gov/pubs/trec21/papers/CONTEXTUAL12.overview.pdf,conf_trec_Dean-HallCKTV12,TREC,'Overview_of_the_TREC_2012_Contextual_Suggestion_Track.',inproceedings,tripadvisor.com;Toronto;UDInfoCSTdc;geonames.org;IRIT;TREC;BOSS;CSIRO;InfoLab;HPLC
